date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-01-21,4086757.2326,4680.0,47325500.0,1.32,1191370.0,26600.0,7.52204041998,
2015-01-22,4474358.91303,5584.0,49163200.0,1.37,1660700.0,30250.0,6.03163614997,
2015-01-23,3836747.81329,3592.0,50568400.0,1.41,1267530.0,31300.0,5.71232148997,
2015-01-24,7354222.46546,4298.0,51269500.0,1.43,4858920.0,29000.0,5.88915242995,
2015-01-25,15409930.441,6482.0,66065700.0,1.84,9178540.0,31150.0,10.71029075,
2015-01-26,47630763.1102,5754.0,80604000.0,2.25,8803090.0,28950.0,9.18685692991,
2015-01-27,13602723.471,6747.0,74514900.0,2.07,4502690.0,29250.0,9.14016434998,
2015-01-28,3875494.2187,7935.0,75192600.0,2.09,3295480.0,29650.0,7.42339218999,
2015-01-29,7833893.85153,4696.0,67529300.0,1.88,2191570.0,29950.0,9.11565267998,
2015-01-30,3191130.55302,5652.0,68945600.0,1.91,1805110.0,29150.0,8.33396890995,
2015-01-31,4426024.79418,6021.0,68341300.0,1.9,1205140.0,28100.0,7.61911663998,
2015-02-01,4655497.59087,4452.0,67769100.0,1.88,2661610.0,28750.0,7.48863897996,
2015-02-02,18638735.8454,11348.0,65442400.0,1.81,1955370.0,29000.0,9.49399700996,
2015-02-03,2544718.61699,4449.0,67712400.0,1.87,2425490.0,28750.0,5.90747694005,
2015-02-04,3474923.42311,3630.0,65838100.0,1.82,3683490.0,27300.0,6.10777002997,
2015-02-05,3796742.81097,4350.0,64942100.0,1.79,4490700.0,27300.0,4.9412925699,
2015-02-06,1708933.0666,4536.0,63021100.0,1.74,2332680.0,29050.0,5.52053742993,
2015-02-07,1767317.9206,10181.0,63768900.0,1.76,1272440.0,30300.0,4.63019470994,
2015-02-08,1632205.96446,21060.0,64807000.0,1.79,793432.0,27100.0,4.77081128997,
2015-02-09,3838054.76415,17531.0,64802000.0,1.79,1412300.0,26050.0,23.36355392,
2015-02-10,3441734.25809,10549.0,62958900.0,1.73,1943220.0,27150.0,7.03532488998,
2015-02-11,1345522.06599,8937.0,64008900.0,1.76,1202390.0,29100.0,5.31555250996,
2015-02-12,1237158.09677,6856.0,62968800.0,1.73,1073660.0,30500.0,7.55826434996,
2015-02-13,2882272.80992,7469.0,63906200.0,1.76,2417560.0,28800.0,8.90016094,
2015-02-14,3321743.44407,5696.0,66427400.0,1.82,2967890.0,30600.0,8.07658890997,
2015-02-15,5307372.63992,4941.0,70755000.0,1.94,3678900.0,29000.0,8.46775108996,
2015-02-16,1972582.24054,4261.0,67323000.0,1.84,1766700.0,28050.0,5.43365035996,
2015-02-17,954002.9991,3692.0,65535000.0,1.79,1824820.0,26950.0,7.26560253,
2015-02-18,991680.53637,5016.0,67870400.0,1.86,1504230.0,29650.0,8.38309304993,
2015-02-19,1451313.92912,5366.0,66773600.0,1.83,1117190.0,26550.0,8.77542673998,
2015-02-20,1216496.99222,3631.0,67437300.0,1.84,1430460.0,28750.0,8.56893013993,
2015-02-21,745583.620747,3981.0,67744100.0,1.85,934224.0,28900.0,9.37670212998,
2015-02-22,841738.255196,3974.0,67833100.0,1.85,1413400.0,30200.0,8.98020823993,
2015-02-23,2849423.06991,4832.0,66170200.0,1.8,1207240.0,27950.0,9.81144168001,
2015-02-24,2701722.71562,5402.0,66606800.0,1.81,941910.0,30000.0,9.30350112994,
2015-02-25,5420102.83613,5840.0,67265400.0,1.83,768342.0,29400.0,11.0875332199,
2015-02-26,1339038.34103,5485.0,66513000.0,1.81,917184.0,27900.0,10.59156077,
2015-02-27,4043087.61696,6697.0,66305700.0,1.8,2360850.0,27600.0,6.96297239,
2015-02-28,2775155.96031,6485.0,68126100.0,1.85,1026120.0,28500.0,6.83114010002,
2015-03-01,1631966.5098,6577.0,68053900.0,1.85,1697220.0,29250.0,6.44761504998,
2015-03-02,4229862.60988,5037.0,69828900.0,1.89,2442300.0,28000.0,7.36633494997,
2015-03-03,49562676.1388,4402.0,71717700.0,1.94,2818220.0,27550.0,6.62455345998,
2015-03-04,9736224.83248,7082.0,72285900.0,1.96,2444050.0,27700.0,7.25268891996,
2015-03-05,3670065.69295,8911.0,71173000.0,1.92,2042170.0,26200.0,5.86378525997,
2015-03-06,4227292.5811,3935.0,71069500.0,1.92,1718100.0,28900.0,7.01697860997,
2015-03-07,3612596.5622,4630.0,70134200.0,1.89,1176540.0,28750.0,6.48357130995,
2015-03-08,77864395.3543,4264.0,70928800.0,1.91,1281400.0,30000.0,5.66571152001,
2015-03-09,5591538.41931,4376.0,70206300.0,1.89,2713960.0,31350.0,6.19131821999,
2015-03-10,5016511.60254,4527.0,72175800.0,1.94,4023500.0,30850.0,8.65013972001,
2015-03-11,3999767.70884,4345.0,74625400.0,2.01,1945020.0,31100.0,5.99826679996,
2015-03-12,3536843.54183,4208.0,75256300.0,2.02,2153170.0,28050.0,9.21982073999,
2015-03-13,3254632.51631,3943.0,76002200.0,2.04,1702690.0,28500.0,8.51200352,
2015-03-14,4199018.05155,4451.0,74645200.0,2.0,1524990.0,29600.0,7.58672753993,
2015-03-15,3262892.83734,3690.0,74351900.0,1.99,1035700.0,27050.0,5.99615052001,
2015-03-16,2378369.14813,3887.0,75416900.0,2.02,1307010.0,28100.0,7.1272315,
2015-03-17,9425819.90622,3985.0,75949300.0,2.03,1493110.0,25350.0,8.33737476,
2015-03-18,5282453.5794,3843.0,74064600.0,1.98,2976040.0,23200.0,5.88978304999,
2015-03-19,7059780.97149,4141.0,65175200.0,1.74,2925790.0,21400.0,6.07752797999,
2015-03-20,4471337.72798,3854.0,65947700.0,1.76,1015870.0,26750.0,5.02665931999,
2015-03-21,2979385.7322,4175.0,66130700.0,1.77,1025410.0,32050.0,7.22566378996,
2015-03-22,1813054.16545,4384.0,65399100.0,1.75,1072060.0,32400.0,9.58912549996,
2015-03-23,3816767.09244,4144.0,67475000.0,1.8,1257730.0,31750.0,6.26511449993,
2015-03-24,3756352.22189,3996.0,66624900.0,1.78,2014330.0,30850.0,7.52334659999,
2015-03-25,7897529.03018,4315.0,62138700.0,1.65,2189060.0,32050.0,5.26654402,
2015-03-26,3030071.7786,3768.0,62874100.0,1.67,1655180.0,31600.0,5.71659200997,
2015-03-27,4668913.33302,3333.0,63619500.0,1.69,1109440.0,28200.0,5.24465064,
2015-03-28,1011784.78412,3795.0,63346600.0,1.68,843595.0,29550.0,5.51039036995,
2015-03-29,1648706.51653,3803.0,64221900.0,1.7,1242080.0,29700.0,6.78740705997,
2015-03-30,2410007.32099,3498.0,62459100.0,1.66,1297260.0,28450.0,5.18285942995,
2015-03-31,1694159.46316,3714.0,63003800.0,1.67,1124990.0,30450.0,7.77804122998,
2015-04-01,1763719.44748,3952.0,62351500.0,1.65,1245880.0,26750.0,8.41883619994,
2015-04-02,1152807.10105,3519.0,62994200.0,1.67,1254970.0,26650.0,6.23992946992,
2015-04-03,1518082.18965,3387.0,63414000.0,1.68,1053650.0,31550.0,5.10421739994,
2015-04-04,1406297.94625,3413.0,64337500.0,1.7,794158.0,29200.0,5.23581957997,
2015-04-05,1309548.4127,3475.0,63731100.0,1.68,1012920.0,29450.0,5.20630518998,
2015-04-06,1116041.62722,3527.0,64505900.0,1.7,1077700.0,27200.0,5.07435013997,
2015-04-07,1347985.83161,3805.0,63958900.0,1.69,898271.0,29800.0,5.50913115996,
2015-04-08,3120389.21459,5212.0,63336300.0,1.67,1479550.0,30100.0,7.19122435995,
2015-04-09,4678696.15257,4030.0,61536800.0,1.62,1354130.0,27750.0,4.88285451996,
2015-04-10,2104770.51739,4835.0,60275800.0,1.59,1448110.0,29000.0,6.88227743996,
2015-04-11,2136829.31758,4712.0,57945500.0,1.52,1329260.0,27350.0,7.63476912997,
2015-04-12,4602186.36461,4442.0,55550100.0,1.46,724290.0,30000.0,5.94824022996,
2015-04-13,1750858.62671,3351.0,56089100.0,1.47,1316410.0,28000.0,9.19728219995,
2015-04-14,8388324.00753,4870.0,52470700.0,1.38,1669170.0,26250.0,6.24392319994,
2015-04-15,6222405.72514,4387.0,52512100.0,1.38,1230190.0,30500.0,5.60190231997,
2015-04-16,2639792.11532,4121.0,52832900.0,1.38,1098160.0,30750.0,4.70362646998,
2015-04-17,3465500.12879,3793.0,54339400.0,1.42,1127080.0,28700.0,4.94363496988,
2015-04-18,1971839.5652,4208.0,53929900.0,1.41,733823.0,26200.0,6.10515707998,
2015-04-19,2238204.45844,5425.0,53970000.0,1.41,984396.0,28000.0,7.55157035997,
2015-04-20,2690287.62005,4128.0,53029400.0,1.38,959972.0,30950.0,5.38313944994,
2015-04-21,1842136.32762,4045.0,53985400.0,1.41,1055230.0,29900.0,11.63419727,
2015-04-22,3120329.29704,3852.0,54951900.0,1.43,1130670.0,28250.0,4.88323852002,
2015-04-23,2470163.48873,3851.0,55880900.0,1.46,727959.0,28400.0,6.84641732004,
2015-04-24,3906315.26102,3847.0,56032400.0,1.46,1008680.0,26900.0,5.14752636999,
2015-04-25,1578628.7606,3337.0,54617300.0,1.42,868387.0,28350.0,5.96615355997,
2015-04-26,2017813.788,3385.0,53853500.0,1.4,1292150.0,28650.0,4.70187097998,
2015-04-27,2607077.87734,3400.0,50904000.0,1.32,1465060.0,28050.0,5.52393854999,
2015-04-28,2085779.19188,3560.0,53283400.0,1.38,1014190.0,28300.0,4.65482775992,
2015-04-29,2445164.28812,3113.0,52548100.0,1.36,1372440.0,30550.0,3.79734772995,
2015-04-30,2163169.15244,3016.0,52528700.0,1.36,2039930.0,29900.0,9.76838830993,
2015-05-01,1901724.99844,2933.0,55731500.0,1.44,1169670.0,29550.0,4.11244246998,
2015-05-02,1047150.12917,2899.0,54397100.0,1.41,807758.0,26300.0,6.47920275001,
2015-05-03,2819201.57595,3310.0,54921600.0,1.42,1673860.0,27350.0,5.11392406999,
2015-05-04,2792930.34508,3415.0,55532500.0,1.43,1462600.0,29100.0,5.38416931996,
2015-05-05,2641669.30533,3265.0,54810500.0,1.41,1229630.0,26650.0,5.35272732002,
2015-05-06,1352005.09533,3034.0,54516200.0,1.41,1100820.0,27700.0,5.87016697999,
2015-05-07,2533965.00162,3377.0,53911200.0,1.39,1742090.0,30000.0,7.94973712999,
2015-05-08,3406106.72714,3351.0,56483700.0,1.45,1444320.0,30350.0,5.54696836986,
2015-05-09,3649074.39065,3494.0,57523100.0,1.48,1323730.0,31500.0,5.71817939986,
2015-05-10,2913354.31612,3435.0,56317000.0,1.45,993855.0,30400.0,5.63668746989,
2015-05-11,2251084.15781,3484.0,55980400.0,1.44,826032.0,26600.0,4.87834642001,
2015-05-12,2594960.82824,3626.0,56029300.0,1.44,723296.0,27050.0,17.0054178299,
2015-05-13,2930864.56023,3387.0,56263400.0,1.44,1913000.0,28600.0,6.78435740996,
2015-05-14,2304017.96629,2962.0,56547200.0,1.45,1078360.0,28200.0,4.27686908002,
2015-05-15,2689457.40143,2961.0,56503900.0,1.45,691297.0,30300.0,5.04768006007,
2015-05-16,1855137.99679,3137.0,56814000.0,1.45,757344.0,28650.0,5.55991048997,
2015-05-17,1133396.88523,2931.0,56535300.0,1.45,481714.0,29150.0,5.30580332998,
2015-05-18,2124873.33804,3531.0,56856600.0,1.45,630744.0,28250.0,17.05391325,
2015-05-19,2863365.12874,3311.0,56631100.0,1.45,516737.0,29650.0,4.5164605999,
2015-05-20,2412460.76007,3111.0,56936400.0,1.45,892369.0,30650.0,4.24730977992,
2015-05-21,2772133.37695,2826.0,57264300.0,1.46,1109240.0,26750.0,3.97085987008,
2015-05-22,15315306.4496,4329.0,58038700.0,1.48,5017600.0,27600.0,7.10494567016,
2015-05-23,9402916.42559,3743.0,71890900.0,1.83,2701800.0,27850.0,5.07947161999,
2015-05-24,5301833.31082,3557.0,70215400.0,1.79,1725070.0,28200.0,4.82753357992,
2015-05-25,4851688.15659,3585.0,72077400.0,1.83,1457180.0,28700.0,4.57503662998,
2015-05-26,3699473.21586,3201.0,70921400.0,1.8,1381530.0,29100.0,5.73172375009,
2015-05-27,7278524.95123,3299.0,71500100.0,1.82,1675280.0,27400.0,5.61690910013,
2015-05-28,5276268.96759,3305.0,72768300.0,1.85,1301610.0,28700.0,4.68604206001,
2015-05-29,9464136.51058,3096.0,72567600.0,1.84,1762870.0,25400.0,4.79620634,
2015-05-30,4988857.39538,3203.0,72205200.0,1.83,1327450.0,29850.0,4.86545371994,
2015-05-31,10647675.9682,3411.0,71546200.0,1.81,2071950.0,30000.0,4.16499118001,
2015-06-01,6735706.60462,3907.0,64744100.0,1.64,1998470.0,30600.0,5.19827317991,
2015-06-02,6052926.27197,3692.0,63902800.0,1.62,1370450.0,29050.0,4.49778204994,
2015-06-03,4291274.3677,3852.0,66103800.0,1.67,1162310.0,28600.0,4.47535772997,
2015-06-04,5427619.46802,3152.0,66792600.0,1.69,1065250.0,30300.0,4.98904731994,
2015-06-05,5435612.47831,3341.0,66154900.0,1.67,1474750.0,28650.0,7.46290250994,
2015-06-06,6649132.75291,3364.0,69841900.0,1.76,1184500.0,29800.0,4.93352591982,
2015-06-07,4819879.58769,3090.0,69793000.0,1.76,1160830.0,28950.0,6.93349523988,
2015-06-08,8373753.11753,3779.0,68785000.0,1.73,1710280.0,27850.0,5.22009168003,
2015-06-09,4799965.66663,3110.0,70942300.0,1.78,1480430.0,27800.0,3.71748623995,
2015-06-10,6140601.25993,3192.0,71458400.0,1.8,1212820.0,28400.0,4.91485423982,
2015-06-11,4275620.84515,3375.0,70016500.0,1.76,1048480.0,26500.0,3.9253906898,
2015-06-12,6345554.9155,3954.0,71277400.0,1.79,963104.0,30300.0,6.09707995016,
2015-06-13,7980023.05738,3425.0,71855200.0,1.8,1470540.0,28650.0,5.57814113985,
2015-06-14,12025596.7559,4454.0,74220300.0,1.86,3128440.0,27400.0,6.10827934995,
2015-06-15,13171150.5009,4303.0,79922500.0,2.0,1895750.0,28800.0,6.02629667969,
2015-06-16,32842929.2193,5990.0,80606100.0,2.02,10053700.0,26750.0,7.99385551009,
2015-06-17,43798581.3879,6796.0,115769000.0,2.9,13038800.0,27750.0,10.3440418,
2015-06-18,44170458.032,5375.0,115608000.0,2.89,7435550.0,30750.0,7.21079483002,
2015-06-19,32636810.4759,4807.0,123901000.0,3.1,7275770.0,28750.0,6.91669185994,
2015-06-20,22439162.3488,7443.0,112569000.0,2.81,5729100.0,29200.0,10.55101453,
2015-06-21,14554352.8036,18301.0,121674000.0,3.04,3196090.0,32100.0,7.94143069001,
2015-06-22,12622329.9784,4909.0,121219000.0,3.02,3039690.0,29900.0,7.81741965998,
2015-06-23,9798803.29749,4037.0,121561000.0,3.03,2332310.0,27950.0,7.83968872996,
2015-06-24,15490247.6459,4241.0,119493000.0,2.97,3317430.0,28650.0,6.44847036997,
2015-06-25,20600152.5578,5907.0,111481000.0,2.77,4221940.0,30900.0,9.45057540995,
2015-06-26,14190270.2134,4788.0,114545000.0,2.85,2100370.0,29650.0,8.96265132994,
2015-06-27,14417695.6356,8513.0,115217000.0,2.86,4570240.0,28400.0,14.36787798,
2015-06-28,18303410.5551,9694.0,124653000.0,3.09,2837150.0,31950.0,16.66429972,
2015-06-29,36255863.3308,10618.0,128550000.0,3.19,12726600.0,27900.0,15.82202448,
2015-06-30,55780906.643,8753.0,151088000.0,3.74,15390500.0,26450.0,16.82103744,
2015-07-01,40777358.3329,5252.0,164994000.0,4.09,7113180.0,30050.0,14.6350549,
2015-07-02,35580699.7952,5052.0,158676000.0,3.93,6288460.0,29300.0,13.78317506,
2015-07-03,36953902.4438,4937.0,164280000.0,4.06,4281280.0,31600.0,13.68904636,
2015-07-04,24882907.446,4717.0,166671000.0,4.12,3939060.0,29150.0,15.8466784499,
2015-07-05,41461295.5747,5366.0,167142000.0,4.13,14069300.0,30700.0,18.7416471,
2015-07-06,123304367.034,8313.0,200511000.0,4.95,22969200.0,29800.0,30.6822717699,
2015-07-07,55011144.4538,6460.0,220535000.0,5.44,13570800.0,31200.0,28.13389512,
2015-07-08,64930761.7503,6683.0,212983000.0,5.25,23234900.0,31700.0,28.23754254,
2015-07-09,115912762.001,9026.0,258224000.0,6.36,42419800.0,26650.0,83.2139908501,
2015-07-10,248768691.985,11759.0,305979000.0,7.53,62612600.0,28100.0,125.53476375,
2015-07-11,85624389.4402,8127.0,182065000.0,4.48,19647300.0,28050.0,67.33591698,
2015-07-12,60794121.7957,7244.0,178601000.0,4.39,19203600.0,29500.0,45.7464309599,
2015-07-13,48020930.2261,6253.0,215897000.0,5.3,14296100.0,29600.0,63.16226942,
2015-07-14,28811792.3204,4607.0,190900000.0,4.68,5418730.0,30600.0,63.38865125,
2015-07-15,29239000.1577,4561.0,189661000.0,4.65,7539760.0,28800.0,77.14152343,
2015-07-16,51851654.919,7307.0,171366000.0,4.2,17295300.0,28150.0,90.61380832,
2015-07-17,40619632.2449,4605.0,152008000.0,3.72,9454510.0,28000.0,75.75108902,
2015-07-18,19659480.7579,3583.0,154656000.0,3.78,8471440.0,26750.0,61.05431869,
2015-07-19,11301804.077,3652.0,163808000.0,4.0,4693260.0,25650.0,66.97554933,
2015-07-20,12669218.7216,3385.0,154330000.0,3.77,4242190.0,29800.0,75.50808479,
2015-07-21,16342647.6155,3560.0,161001000.0,3.93,4431730.0,28150.0,74.57963442,
2015-07-22,19074358.6296,3258.0,155070000.0,3.78,2892200.0,30600.0,62.6797083799,
2015-07-23,9500306.07019,2814.0,156929000.0,3.83,2177740.0,30250.0,60.0768514499,
2015-07-24,29367711.7414,4267.0,155562000.0,3.79,14874300.0,29500.0,81.9807718,
2015-07-25,34180919.0829,4257.0,188883000.0,4.6,10288900.0,29600.0,75.9443035799,
2015-07-26,20862174.6608,4070.0,190452000.0,4.63,7946990.0,29900.0,67.57274205,
2015-07-27,21369394.076,3772.0,192667000.0,4.68,5164400.0,29550.0,64.81798007,
2015-07-28,43348943.5613,4464.0,192266000.0,4.67,10629300.0,29550.0,86.35766224,
2015-07-29,24771249.9594,4325.0,208044000.0,5.05,6609040.0,27800.0,77.5001434901,
2015-07-30,21155214.8138,3259.0,197589000.0,4.79,5420630.0,27450.0,63.49105315,
2015-07-31,18119635.2713,3222.0,189038000.0,4.58,4640650.0,30200.0,64.1870624201,
2015-08-01,28517898.1315,3596.0,191524000.0,4.64,6284530.0,29000.0,52.9064404,
2015-08-02,33795062.8095,3514.0,168869000.0,4.09,6950580.0,29550.0,55.1372611,
2015-08-03,19168421.5357,3926.0,172385000.0,4.17,5494590.0,31100.0,75.72535141,
2015-08-04,26375077.003,3615.0,173089000.0,4.18,4323960.0,29050.0,70.29057035,
2015-08-05,23194886.7964,3177.0,181116000.0,4.37,2565020.0,28250.0,61.8271978501,
2015-08-06,20199846.1548,3683.0,180190000.0,4.35,3879570.0,29650.0,67.74128024,
2015-08-07,13907546.0645,3214.0,168474000.0,4.06,4192810.0,27750.0,71.89316536,
2015-08-08,12085246.7549,3168.0,175126000.0,4.22,4917730.0,28750.0,58.85038994,
2015-08-09,22531978.1427,3549.0,159570000.0,3.84,3064680.0,27300.0,68.9204473,
2015-08-10,15193400.8177,3438.0,162062000.0,3.9,2239890.0,27700.0,70.60280182,
2015-08-11,14285029.3662,3470.0,164164000.0,3.95,3426300.0,28950.0,64.65151508,
2015-08-12,20040325.3657,3528.0,172371000.0,4.14,3519900.0,27850.0,55.46269005,
2015-08-13,9130570.88745,3178.0,165366000.0,3.97,2409030.0,28300.0,55.44748774,
2015-08-14,10526520.7925,3134.0,161665000.0,3.88,3157170.0,28050.0,56.81021133,
2015-08-15,9345429.68729,2933.0,167683000.0,4.02,2016290.0,28150.0,48.229856,
2015-08-16,12313302.6355,3132.0,164023000.0,3.93,3197720.0,26950.0,51.37936622,
2015-08-17,13180759.0981,3691.0,165435000.0,3.96,2289060.0,29100.0,54.13494812,
2015-08-18,13259929.4385,3382.0,166400000.0,3.98,3464380.0,29200.0,47.25054477,
2015-08-19,25842085.1574,3867.0,145451000.0,3.48,5742670.0,29300.0,63.59306648,
2015-08-20,14305181.6138,3099.0,145186000.0,3.47,2882900.0,30150.0,58.14137564,
2015-08-21,8631636.66057,2690.0,150702000.0,3.6,1720630.0,29850.0,53.7043885599,
2015-08-22,11872118.2883,3140.0,149233000.0,3.56,1913720.0,27250.0,68.88832783,
2015-08-23,18503173.008,3211.0,147266000.0,3.51,2066020.0,27950.0,54.23020079,
2015-08-24,29950553.6762,4202.0,142301000.0,3.39,7278630.0,28200.0,59.20928953,
2015-08-25,53115203.1246,5407.0,125279000.0,2.98,11404300.0,27000.0,70.13659455,
2015-08-26,36978474.898,4068.0,123884000.0,2.95,4551630.0,14775.0,63.14609755,
2015-08-27,18072496.5726,3252.0,123773000.0,2.95,1936130.0,13025.0,50.88148513,
2015-08-28,27470153.8165,3450.0,119452000.0,2.84,4186540.0,13475.0,42.71173093,
2015-08-29,13166383.3018,2950.0,122591000.0,2.92,1706060.0,13825.0,48.07339876,
2015-08-30,5865979.9852,2658.0,120755000.0,2.87,1497480.0,12875.0,43.90213456,
2015-08-31,12560389.3623,2828.0,120021000.0,2.85,1752920.0,14175.0,38.31950495,
2015-09-01,7351852.33052,3300.0,119819000.0,2.85,1376040.0,15675.0,48.23332336,
2015-09-02,7775567.27936,2819.0,118701000.0,2.82,2423010.0,16400.0,38.0528492,
2015-09-03,15538217.8183,3053.0,117773000.0,2.8,2210590.0,14150.0,37.62476829,
2015-09-04,11182180.6203,3049.0,111133000.0,2.64,1441530.0,14275.0,29.14078102,
2015-09-05,6495932.35518,3312.0,113865000.0,2.7,2666820.0,15000.0,39.00284593,
2015-09-06,24070292.5087,6060.0,123002000.0,2.92,4281360.0,15400.0,28.8374931,
2015-09-07,23148555.9676,2949.0,128155000.0,3.04,2254530.0,15225.0,29.7533607,
2015-09-08,21226336.7667,3125.0,128555000.0,3.05,2566300.0,15125.0,42.45139519,
2015-09-09,10010551.2542,2846.0,128641000.0,3.05,2298470.0,15700.0,38.05453582,
2015-09-10,11437937.7152,2660.0,123469000.0,2.92,1420320.0,15075.0,32.68584052,
2015-09-11,9707878.80109,2992.0,124532000.0,2.95,1251460.0,14675.0,37.09715454,
2015-09-12,3932004.5133,2492.0,125157000.0,2.96,1517440.0,12250.0,39.97146523,
2015-09-13,8464985.94998,3887.0,119373000.0,2.82,1328080.0,15025.0,27.13688654,
2015-09-14,10901838.2847,3032.0,118997000.0,2.81,1135730.0,15975.0,32.30182418,
2015-09-15,3144084.91287,2568.0,120280000.0,2.84,918109.0,14425.0,42.73758005,
2015-09-16,5185938.91902,2981.0,119718000.0,2.83,1192860.0,15200.0,37.93528289,
2015-09-17,10351309.6663,2774.0,118757000.0,2.81,1626720.0,15050.0,36.8255455801,
2015-09-18,11870783.5414,3331.0,123220000.0,2.91,1572740.0,14375.0,43.48511273,
2015-09-19,12058467.6023,2697.0,125137000.0,2.95,897801.0,14450.0,41.16265104,
2015-09-20,11718803.7311,3691.0,121797000.0,2.88,989389.0,14175.0,33.04079405,
2015-09-21,14670414.2832,3444.0,120933000.0,2.85,1027230.0,14200.0,44.87592143,
2015-09-22,14245481.6925,3645.0,118630000.0,2.8,1442340.0,13125.0,46.95968679,
2015-09-23,8915143.69823,3011.0,121067000.0,2.86,901921.0,15250.0,24.12558691,
2015-09-24,6013955.05283,2773.0,121809000.0,2.87,1328450.0,14375.0,21.71172386,
2015-09-25,8318769.45791,3483.0,124470000.0,2.93,959962.0,13950.0,35.78427322,
2015-09-26,2947366.55185,2564.0,122875000.0,2.89,531617.0,14400.0,23.23207307,
2015-09-27,4072000.64352,3495.0,122673000.0,2.89,748001.0,13925.0,23.00691297,
2015-09-28,14469952.2777,3755.0,122388000.0,2.88,2604270.0,15575.0,26.1170815401,
2015-09-29,19995579.1902,3710.0,131839000.0,3.1,2896120.0,14650.0,36.28269468,
2015-09-30,11172939.383,3457.0,126079000.0,2.97,1371090.0,15200.0,26.1996773601,
2015-10-01,7243882.38056,3079.0,128156000.0,3.01,1644010.0,13550.0,32.34819177,
2015-10-02,3728321.79137,3135.0,127470000.0,3.0,1132180.0,14500.0,27.61153523,
2015-10-03,3634584.99817,2854.0,127593000.0,3.0,1051760.0,14350.0,37.79426602,
2015-10-04,5485445.30096,3530.0,129094000.0,3.03,982441.0,15500.0,29.40746475,
2015-10-05,6991107.47881,3358.0,128635000.0,3.02,1277060.0,15150.0,33.59311187,
2015-10-06,10471488.2641,3445.0,128642000.0,3.02,1972700.0,14575.0,37.75232074,
2015-10-07,7613122.39507,3599.0,134176000.0,3.15,1695270.0,14750.0,43.26864561,
2015-10-08,6980956.81333,3294.0,130487000.0,3.06,1137940.0,13950.0,30.76171938,
2015-10-09,8095365.19684,3534.0,130862000.0,3.07,978079.0,13500.0,24.32705621,
2015-10-10,5814109.61765,4594.0,132747000.0,3.11,1000850.0,14750.0,30.89338413,
2015-10-11,9335477.03837,3646.0,132636000.0,3.11,1222700.0,14100.0,18.80098405,
2015-10-12,10714072.6388,4713.0,134401000.0,3.15,1252010.0,14125.0,22.59320127,
2015-10-13,14303706.1582,4290.0,134022000.0,3.14,1605970.0,14875.0,14.29872492,
2015-10-14,13704243.2441,5180.0,135880000.0,3.18,1781770.0,14300.0,13.79335562,
2015-10-15,10778895.4713,4674.0,134577000.0,3.15,1428290.0,13525.0,13.56543896,
2015-10-16,9875444.2954,4389.0,132855000.0,3.11,1472800.0,13950.0,16.68127624,
2015-10-17,17086622.9861,5479.0,133010000.0,3.11,2454780.0,14750.0,15.77928896,
2015-10-18,37039696.142,5178.0,131467000.0,3.07,1217780.0,14050.0,15.33884104,
2015-10-19,8309810.61997,4289.0,129649000.0,3.03,1239570.0,13900.0,16.74786363,
2015-10-20,8100236.1316,4280.0,130633000.0,3.05,1163340.0,14900.0,20.04403689,
2015-10-21,12297356.9755,7411.0,132427000.0,3.09,988482.0,15950.0,20.49718962,
2015-10-22,21696190.1135,4472.0,131935000.0,3.08,1215290.0,14650.0,16.4997093,
2015-10-23,11541563.7181,5153.0,133677000.0,3.12,1196600.0,14700.0,16.1165879,
2015-10-24,4762957.49455,5646.0,133389000.0,3.11,955111.0,13950.0,18.81719675,
2015-10-25,13294503.5408,6234.0,133308000.0,3.11,1656730.0,14775.0,17.72894551,
2015-10-26,10981387.0956,6417.0,131697000.0,3.07,1119820.0,13825.0,19.85021919,
2015-10-27,6837348.85377,5781.0,133280000.0,3.11,1102490.0,15300.0,16.31517455,
2015-10-28,6588344.83711,6951.0,132998000.0,3.1,1433200.0,14700.0,27.53682467,
2015-10-29,16592304.7241,6617.0,133179000.0,3.1,11455900.0,13525.0,26.9711161299,
2015-10-30,43555733.5882,8253.0,161824000.0,3.77,12206200.0,14625.0,50.2519191,
2015-10-31,25753678.1654,11574.0,175409000.0,4.08,5425140.0,14075.0,25.40762149,
2015-11-01,16391975.0079,4137.0,163929000.0,3.82,3801480.0,14450.0,15.71704771,
2015-11-02,21420227.6769,5094.0,171197000.0,3.98,6302390.0,14925.0,26.1595517,
2015-11-03,52250915.1501,7026.0,179517000.0,4.17,18600100.0,14550.0,34.2874541399,
2015-11-04,47186776.5423,7848.0,196995000.0,4.58,22553800.0,14200.0,65.99058627,
2015-11-05,46278193.6177,6385.0,180695000.0,4.2,13017300.0,15075.0,58.13729267,
2015-11-06,35702270.5447,7804.0,169811000.0,3.95,8761900.0,14575.0,38.16871452,
2015-11-07,18492871.4168,5937.0,152905000.0,3.55,2638500.0,14600.0,22.65229311,
2015-11-08,10203672.8145,6729.0,155912000.0,3.62,2399540.0,14250.0,32.10681443,
2015-11-09,28583474.4741,7554.0,147907000.0,3.43,4195940.0,14950.0,32.2485672,
2015-11-10,30013180.0725,5227.0,146558000.0,3.4,5565520.0,13075.0,37.62825019,
